from,to,edge
elav,orb2,1
elav,Rdl,1
elav,RpS17,1
elav,CG42268,1
elav,chrb,1
elav,loaf,1
elav,tral,1
elav,dysc,1
elav,upSET,1
elav,UQCR-C2,1
elav,Rbp6,1
elav,fz2,1
elav,mub,1
elav,SPoCk,1
elav,jim,1
elav,l(3)80Fg,1
elav,Cdep,1
elav,mtd,1
elav,Syt4,1
elav,snRNA:7SK,1
elav,CG45050,1
elav,Glut4EF,1
elav,lncRNA:CR45054,1
elav,l(3)neo38,1
elav,Ace,1
elav,trx,1
elav,Rbp,1
elav,Sap47,1
elav,Fas1,1
elav,osa,1
elav,ATPsynD,1
elav,AtpÎ±,1
elav,aus,1
elav,Nrx-1,1
elav,CG4467,1
elav,CG31140,1
elav,eIF4EHP,1
elav,mask,1
elav,nAChRÎ±1,1
elav,slo,1
elav,wdb,1
elav,Pkc98E,1
elav,Bicra,1
elav,RhoGAP100F,1
elav,pan,1
elav,anne,1
elav,NfI,1
elav,PMCA,1
elav,Asator,1
elav,Tdg,1
elav,onecut,1
elav,Eph,1
elav,CG11360,1
elav,unc-13,1
elav,PlexA,1
elav,Cals,1
elav,CG11155,1
elav,CG32017,1
elav,Cadps,1
Appl,lncRNA:CR34335,1
Appl,lncRNA:roX1,1
Appl,CanB,1
Appl,SK,1
Appl,OtopLa,1
Appl,CG15765,1
Appl,Ca-Î±1T,1
Appl,dtn,1
Appl,fs(1)h,1
Appl,nAChRÎ±3,1
Appl,mei-P26,1
Appl,Hk,1
Appl,Neb-cGP,1
Appl,ssp7,1
Appl,CG43901,1
Appl,Atx2,1
Appl,Ten-a,1
Appl,Tomosyn,1
Appl,fne,1
Appl,NetB,1
Appl,eag,1
Appl,RpL37a,1
Appl,Lrp4,1
Appl,mmd,1
Appl,para,1
Appl,CanA-14F,1
Appl,CG45002,1
Appl,RhoGAPp190,1
Appl,Sh,1
Appl,CG42450,1
Appl,nAChRÎ±7,1
Appl,COX6B,1
Appl,shakB,1
Appl,tty,1
Appl,spen,1
Appl,kis,1
Appl,IA-2,1
Appl,RFeSP,1
Appl,ND-B17.2,1
Appl,Syt1,1
Appl,ND-PDSW,1
Appl,tutl,1
Appl,mRpL27,1
Appl,smog,1
Appl,Msp300,1
Appl,cype,1
Appl,Dpp10,1
Appl,Hrb27C,1
Appl,Sema1a,1
Appl,GÎ³30A,1
Appl,Pka-C1,1
Appl,Nckx30C,1
Appl,RpS2,1
Appl,ATPsynG,1
Appl,bun,1
Appl,ND-B22,1
Appl,nAChRÎ±5,1
Appl,CG33310,1
Appl,stol,1
Appl,CadN,1
Appl,Lar,1
Appl,COX4,1
Appl,nrv3,1
Appl,SdhB,1
Appl,Cirl,1
Appl,brp,1
Appl,ND-B14,1
Appl,Cam,1
Appl,tei,1
Appl,AGO1,1
Appl,SP2353,1
Appl,RpS15,1
Appl,Alk,1
Appl,sm,1
Appl,roh,1
Appl,levy,1
Appl,ATPsynF,1
Appl,Mid1,1
Appl,NaCP60E,1
Appl,Hipk,1
Appl,Glut1,1
Appl,Tet,1
Appl,CG12605,1
Appl,scrt,1
Appl,Con,1
Appl,shep,1
Appl,dikar,1
Appl,CG10077,1
Appl,Dscam2,1
Appl,Ank2,1
Appl,nmo,1
Appl,Rdl,1
Appl,ATPsynB,1
Appl,chrb,1
Appl,loaf,1
Appl,RpS4,1
Appl,bru3,1
Appl,dysc,1
Appl,upSET,1
Appl,pHCl-1,1
Appl,UQCR-C2,1
Appl,Rbp6,1
Appl,lncRNA:noe,1
Appl,CG7630,1
Appl,mub,1
Appl,jim,1
Appl,l(3)80Fg,1
Appl,corto,1
Appl,mtd,1
Appl,Syt4,1
Appl,CG17816,1
Appl,COX7A,1
Appl,IscU,1
Appl,pum,1
Appl,CG45050,1
Appl,Glut4EF,1
Appl,SdhC,1
Appl,Jupiter,1
Appl,l(3)neo38,1
Appl,COX5A,1
Appl,Ace,1
Appl,His4r,1
Appl,UQCR-C1,1
Appl,ATPsynO,1
Appl,Rbp,1
Appl,Sap47,1
Appl,Fas1,1
Appl,Rim,1
Appl,cpo,1
Appl,VAChT,1
Appl,OctÎ±2R,1
Appl,ATPsynD,1
Appl,Vha13,1
Appl,GluClÎ±,1
Appl,RpS20,1
Appl,AtpÎ±,1
Appl,aus,1
Appl,Eip93F,1
Appl,Nrx-1,1
Appl,Cow,1
Appl,CG4467,1
Appl,CG31140,1
Appl,lncRNA:CR31451,1
Appl,nAChRÎ±1,1
Appl,slo,1
Appl,Ald1,1
Appl,wdb,1
Appl,RpL4,1
Appl,trv,1
Appl,CG34354,1
Appl,Ptp99A,1
Appl,ATPsynÎ³,1
Appl,Tpi,1
Appl,RpS7,1
Appl,RhoGAP100F,1
Appl,pan,1
Appl,PMCA,1
Appl,Tdg,1
Appl,gw,1
Appl,unc-13,1
Appl,CaMKII,1
Appl,Cals,1
Appl,Cadps,1
CG13365,SkpA,1
CG13365,CG14817,1
CG13365,ND-B14.5A,1
CG13365,VhaAC39-1,1
CG13365,Pdha,1
CG13365,ND-ASHI,1
CG13365,CG9034,1
CG13365,ATPsynÎ´,1
CG13365,Neb-cGP,1
CG13365,Atg8a,1
CG13365,sesB,1
CG13365,Hsp60A,1
CG13365,Ran,1
CG13365,CG11752,1
CG13365,Tim8,1
CG13365,CG11699,1
CG13365,comt,1
CG13365,ND-B18,1
CG13365,Cox17,1
CG13365,MagR,1
CG13365,sun,1
CG13365,ND-20,1
CG13365,UQCR-14,1
CG13365,Chchd2,1
CG13365,ND-24,1
CG13365,ND-18,1
CG13365,Idh3a,1
CG13365,COX6B,1
CG13365,ND-15,1
CG13365,RFeSP,1
CG13365,Eno,1
CG13365,ND-B17.2,1
CG13365,ND-B14.5B,1
CG13365,ND-PDSW,1
CG13365,Gs1l,1
CG13365,mRpL27,1
CG13365,eIF3h,1
CG13365,ND-13A,1
CG13365,cype,1
CG13365,Gpdh1,1
CG13365,ND-51,1
CG13365,COX5B,1
CG13365,CG7781,1
CG13365,Trx-2,1
CG13365,RpS2,1
CG13365,RpL7,1
CG13365,RpS27A,1
CG13365,Ip259,1
CG13365,porin,1
CG13365,ATPsynG,1
CG13365,DnaJ-H,1
CG13365,ND-B22,1
CG13365,ND-B17,1
CG13365,CG6115,1
CG13365,COX4,1
CG13365,RpL38,1
CG13365,SdhB,1
CG13365,Tsp42Ej,1
CG13365,Gapdh1,1
CG13365,CG12822,1
CG13365,CG33199,1
CG13365,Tom7,1
CG13365,Nt5c,1
CG13365,COX7C,1
CG13365,ND-B14,1
CG13365,ox,1
CG13365,ND-MWFE,1
CG13365,eIF3m,1
CG13365,ND-B15,1
CG13365,mRpL41,1
CG13365,Vha14-1,1
CG13365,CG44242,1
CG13365,Sod2,1
CG13365,RpL18A,1
CG13365,UQCR-6.4,1
CG13365,Phb2,1
CG13365,SdhA,1
CG13365,CG13868,1
CG13365,ND-B14.7,1
CG13365,ND-B12,1
CG13365,CG2852,1
CG13365,blw,1
CG13365,l(2)k09913,1
CG13365,roh,1
CG13365,levy,1
CG13365,ATPsynF,1
CG13365,ND-19,1
CG13365,ND-ACP,1
CG13365,CG12091,1
CG13365,mRpL23,1
CG13365,ND-30,1
CG13365,ScsÎ±1,1
CG13365,mge,1
CG13365,Cyt-c1,1
CG13365,RpL14,1
CG13365,mRpL12,1
CG13365,Argk1,1
CG13365,ATPsynB,1
CG13365,ND-13B,1
CG13365,ND-SGDH,1
CG13365,CG11267,1
CG13365,CG17672,1
CG13365,Mpcp2,1
CG13365,CG6878,1
CG13365,UQCR-C2,1
CG13365,CG7630,1
CG13365,QIL1,1
CG13365,UQCR-Q,1
CG13365,CG7430,1
CG13365,ND-39,1
CG13365,COX8,1
CG13365,ND-MLRQ,1
CG13365,UQCR-11,1
CG13365,eIF3f1,1
CG13365,COX7A,1
CG13365,IscU,1
CG13365,RpL34b,1
CG13365,RpS29,1
CG13365,SdhC,1
CG13365,CG17734,1
CG13365,CG5214,1
CG13365,RpL24-like,1
CG13365,COX5A,1
CG13365,Vha55,1
CG13365,ATPsynE,1
CG13365,UQCR-C1,1
CG13365,ATPsynO,1
CG13365,Mic26-27,1
CG13365,Mdh2,1
CG13365,NP15.6,1
CG13365,ATPsynD,1
CG13365,Vha13,1
CG13365,Idh3b,1
CG13365,ND-42,1
CG13365,ATPsynCF6,1
CG13365,SdhD,1
CG13365,Pp1Î±-96A,1
CG13365,CG13623,1
CG13365,CG5028,1
CG13365,Ald1,1
CG13365,CG42813,1
CG13365,Pdhb,1
CG13365,Pglym78,1
CG13365,Cisd2,1
CG13365,ATPsynÎ³,1
CG13365,Tpi,1
CG13365,RpS7,1
CG13365,Chchd3,1
CG13365,ATPsynC,1
CG13365,RpL6,1
CG13365,awd,1
CG13365,ATPsynÎ²,1
RpL36,sta,1
RpL36,lncRNA:CR34335,1
RpL36,RpL35,1
RpL36,RpL7A,1
RpL36,RpL17,1
RpL36,RpS6,1
RpL36,RpS14a,1
RpL36,RpS14b,1
RpL36,RpS28b,1
RpL36,Hex-A,1
RpL36,sesB,1
RpL36,RpS15Aa,1
RpL36,RpS19a,1
RpL36,RpS5a,1
RpL36,CG7990,1
RpL36,RpL40,1
RpL36,RpL37A,1
RpL36,eIF4A,1
RpL36,Rack1,1
RpL36,RpS13,1
RpL36,Sema1a,1
RpL36,RpL13,1
RpL36,RpS27A,1
RpL36,ATPsynG,1
RpL36,RpL9,1
RpL36,RpL24,1
RpL36,vig,1
RpL36,Cyt-c-p,1
RpL36,RpS26,1
RpL36,RpL30,1
RpL36,CG9328,1
RpL36,nrv3,1
RpL36,RpL21,1
RpL36,RpL5,1
RpL36,RpL38,1
RpL36,Non1,1
RpL36,RpL31,1
RpL36,Pfk,1
RpL36,Cam,1
RpL36,bic,1
RpL36,CG6329,1
RpL36,RpS23,1
RpL36,RpLP2,1
RpL36,CG43066,1
RpL36,RpL11,1
RpL36,RpS18,1
RpL36,ND-B14.7,1
RpL36,RpL29,1
RpL36,RpS16,1
RpL36,RpS24,1
RpL36,RpL23,1
RpL36,RpL12,1
RpL36,RpL39,1
RpL36,RpL41,1
RpL36,RpL19,1
RpL36,RpL23A,1
RpL36,RpL8,1
RpL36,RpL28,1
RpL36,CG12605,1
RpL36,RpL18,1
RpL36,RpL14,1
RpL36,RpS17,1
RpL36,RpS9,1
RpL36,RpL10Ab,1
RpL36,CG17672,1
RpL36,RpS4,1
RpL36,Mpcp2,1
RpL36,RpL26,1
RpL36,RpL10,1
RpL36,ND-MLRQ,1
RpL36,mRpS5,1
RpL36,RpL15,1
RpL36,tacc,1
RpL36,corto,1
RpL36,RpL35A,1
RpL36,RpL13A,1
RpL36,Mkk4,1
RpL36,Tctp,1
RpL36,RpS25,1
RpL36,RpL3,1
RpL36,RpL24-like,1
RpL36,Ace,1
RpL36,ATPsynE,1
RpL36,Sap47,1
RpL36,RpS30,1
RpL36,AtpÎ±,1
RpL36,RpS3,1
RpL36,eIF4EHP,1
RpL36,RpL27,1
RpL36,RpS8,1
RpL36,RpL32,1
RpL36,ATPsynC,1
RpL36,eEF1Î±2,1
Roc1a,SkpA,1
Roc1a,VhaAC39-1,1
Roc1a,ND-ASHI,1
Roc1a,ATPsynÎ´,1
Roc1a,Neb-cGP,1
Roc1a,CG11752,1
Roc1a,CkIÎ±,1
Roc1a,ND-B18,1
Roc1a,Cox17,1
Roc1a,UQCR-14,1
Roc1a,Chchd2,1
Roc1a,ND-PDSW,1
Roc1a,cype,1
Roc1a,COX5B,1
Roc1a,Rab14,1
Roc1a,ND-B17,1
Roc1a,CG33199,1
Roc1a,Tom7,1
Roc1a,COX7C,1
Roc1a,ND-B14,1
Roc1a,Vha14-1,1
Roc1a,CG44242,1
Roc1a,EMRE,1
Roc1a,CG32278,1
Roc1a,ATPsynB,1
Roc1a,ND-13B,1
Roc1a,CG11267,1
Roc1a,CG6878,1
Roc1a,CG7630,1
Roc1a,UQCR-Q,1
Roc1a,Gabat,1
Roc1a,COX8,1
Roc1a,UQCR-11,1
Roc1a,COX7A,1
Roc1a,SdhC,1
Roc1a,Vha55,1
Roc1a,Droj2,1
Roc1a,ATPsynO,1
Roc1a,NP15.6,1
Roc1a,ATPsynCF6,1
Roc1a,Cmpk,1
Roc1a,ATPsynÎ³,1
Roc1a,Tpi,1
SkpA,CG14818,1
SkpA,Coa8,1
SkpA,lncRNA:roX1,1
SkpA,Rab18,1
SkpA,ND-B16.6,1
SkpA,ND-ASHI,1
SkpA,GÎ²5,1
SkpA,CG9034,1
SkpA,Neb-cGP,1
SkpA,Atg8a,1
SkpA,Hsp60A,1
SkpA,Ran,1
SkpA,CG11752,1
SkpA,Tim8,1
SkpA,Pdcd4,1
SkpA,ND-B18,1
SkpA,RpL37a,1
SkpA,MagR,1
SkpA,Gapdh2,1
SkpA,UQCR-14,1
SkpA,Cyp1,1
SkpA,Chchd2,1
SkpA,ND-24,1
SkpA,ND-18,1
SkpA,RpS10b,1
SkpA,Sec61Î³,1
SkpA,COX6B,1
SkpA,ND-15,1
SkpA,lwr,1
SkpA,RFeSP,1
SkpA,Eno,1
SkpA,ND-B17.2,1
SkpA,Pgk,1
SkpA,RpS21,1
SkpA,ND-B14.5B,1
SkpA,ND-PDSW,1
SkpA,Gs1l,1
SkpA,CG34125,1
SkpA,eIF3h,1
SkpA,His3.3A,1
SkpA,ND-13A,1
SkpA,cype,1
SkpA,cl,1
SkpA,COX5B,1
SkpA,RpL7,1
SkpA,RpS27A,1
SkpA,porin,1
SkpA,ATPsynG,1
SkpA,Pex19,1
SkpA,ND-B22,1
SkpA,Rab14,1
SkpA,ND-B17,1
SkpA,CG6115,1
SkpA,CG3262,1
SkpA,RNASEK,1
SkpA,RpL38,1
SkpA,Fis1,1
SkpA,Rab2,1
SkpA,SdhB,1
SkpA,Tsp42Ej,1
SkpA,Drat,1
SkpA,Gapdh1,1
SkpA,CG12822,1
SkpA,Pgi,1
SkpA,CG33199,1
SkpA,COX7C,1
SkpA,ND-B14,1
SkpA,CG3955,1
SkpA,eIF3m,1
SkpA,ND-B15,1
SkpA,Vha36-1,1
SkpA,Vha14-1,1
SkpA,CG44242,1
SkpA,RpS15,1
SkpA,Sod2,1
SkpA,RpL18A,1
SkpA,UQCR-6.4,1
SkpA,Rab4,1
SkpA,EMRE,1
SkpA,Fkbp12,1
SkpA,EloC,1
SkpA,ND-B12,1
SkpA,l(2)k09913,1
SkpA,roh,1
SkpA,AIMP3,1
SkpA,levy,1
SkpA,Î³Snap1,1
SkpA,ATPsynF,1
SkpA,ND-19,1
SkpA,ND-ACP,1
SkpA,CG12091,1
SkpA,ND-30,1
SkpA,CG32278,1
SkpA,CG32276,1
SkpA,eIF1,1
SkpA,ScsÎ±1,1
SkpA,mge,1
SkpA,Cyt-c1,1
SkpA,BI-1,1
SkpA,RpL14,1
SkpA,eIF4E1,1
SkpA,ATPsynB,1
SkpA,ND-13B,1
SkpA,Sod1,1
SkpA,Apt1,1
SkpA,ND-SGDH,1
SkpA,CG11267,1
SkpA,CG17672,1
SkpA,CG6878,1
SkpA,CG7630,1
SkpA,UQCR-Q,1
SkpA,CG7430,1
SkpA,Chmp1,1
SkpA,Î±Snap,1
SkpA,ND-39,1
SkpA,COX8,1
SkpA,UQCR-11,1
SkpA,eIF3f1,1
SkpA,Î±Tub84B,1
SkpA,Î±Tub84D,1
SkpA,COX7A,1
SkpA,IscU,1
SkpA,RpS29,1
SkpA,SdhC,1
SkpA,CG17734,1
SkpA,Jupiter,1
SkpA,COX5A,1
SkpA,Vha55,1
SkpA,Droj2,1
SkpA,Ipp,1
SkpA,ATPsynE,1
SkpA,His4r,1
SkpA,UQCR-C1,1
SkpA,ATPsynO,1
SkpA,Mic26-27,1
SkpA,mRpS33,1
SkpA,Mdh2,1
SkpA,NP15.6,1
SkpA,ATPsynD,1
SkpA,Vha13,1
SkpA,Septin2,1
SkpA,RpS20,1
SkpA,Rab1,1
SkpA,AP-2Ï,1
SkpA,Cchl,1
SkpA,PyK,1
SkpA,ATPsynCF6,1
SkpA,SdhD,1
SkpA,slo,1
SkpA,vig2,1
SkpA,CG5028,1
SkpA,Cmpk,1
SkpA,CG42813,1
SkpA,RpL4,1
SkpA,Pdhb,1
SkpA,Pglym78,1
SkpA,Cisd2,1
SkpA,GycÎ±99B,1
SkpA,ATPsynÎ³,1
SkpA,Tpi,1
SkpA,RpS7,1
SkpA,RpL6,1
SkpA,awd,1
SkpA,RpS3A,1
CG43867,lncRNA:CR34335,1
CG43867,Tlk,1
CG43867,nAChRÎ±3,1
CG43867,Evi5,1
CG43867,RSG7,1
CG43867,hbt,1
CG43867,SP2353,1
CG43867,Mid1,1
CG43867,enc,1
CG43867,CG12605,1
CG43867,CG4911,1
CG43867,Cdep,1
CG43867,CG4467,1
CG43867,nAChRÎ±1,1
CG43867,PMCA,1
CG43867,onecut,1
su(w[a]),mei-P26,1
su(w[a]),SPoCk,1
CG11638,Dora,1
CG11638,jef,1
CG11638,CG1090,1
CG11638,ChAT,1
CG11638,trv,1
CG11638,CG34354,1
CG3638,csw,1
CG3638,lncRNA:CR34335,1
CG3638,Tlk,1
CG3638,dtn,1
CG3638,mei-P26,1
CG3638,Ptpmeg2,1
CG3638,nej,1
CG3638,nocte,1
CG3638,CanA-14F,1
CG3638,RhoGAPp190,1
CG3638,Rbp9,1
CG3638,smog,1
CG3638,Dpp10,1
CG3638,CG2225,1
CG3638,brp,1
CG3638,AGO1,1
CG3638,E(bx),1
CG3638,Hipk,1
CG3638,Glut1,1
CG3638,Ank2,1
CG3638,Cdep,1
CG3638,CG45050,1
CG3638,lncRNA:CR45054,1
CG3638,osa,1
CG3638,RpS30,1
CG3638,CASK,1
CG3638,Pkc98E,1
CG3638,Bicra,1
CG3638,Ank,1
CG3638,Tdg,1
CG3638,Gyf,1
CG3638,PlexA,1
ssx,ctp,1
ssx,dtn,1
ssx,RhoGAPp190,1
ssx,Rbp9,1
ssx,brat,1
ssx,CG42748,1
ssx,Cirl,1
ssx,GÎ±q,1
ssx,bru3,1
ssx,fax,1
ssx,CG9368,1
ssx,mura,1
ssx,VAChT,1
ssx,Ppcs,1
ssx,Stat92E,1
ssx,CG31140,1
CG3719,Coa8,1
CG3719,VhaAC39-1,1
CG3719,Neb-cGP,1
CG3719,Atg8a,1
CG3719,UQCR-14,1
CG3719,ND-24,1
CG3719,ND-18,1
CG3719,ND-51,1
CG3719,COX5B,1
CG3719,CG33199,1
CG3719,CG44242,1
CG3719,Mpcp2,1
CG3719,COX5A,1
CG3719,NP15.6,1
CG3719,SdhD,1
CG3719,CG42813,1
Rilpl,Usp2,1
Rilpl,CG31808,1
Rilpl,orb2,1
Rilpl,rin,1
futsch,CG3556,1
futsch,Ca-Î±1T,1
futsch,sesB,1
futsch,fne,1
futsch,eag,1
futsch,CG43737,1
futsch,nAChRÎ±7,1
futsch,shakB,1
futsch,wry,1
futsch,CG15628,1
futsch,stai,1
futsch,Nckx30C,1
futsch,CG42750,1
futsch,CG6329,1
futsch,igl,1
futsch,Cbp53E,1
futsch,CG43066,1
futsch,TM4SF,1
futsch,Ten-m,1
futsch,cpx,1
futsch,CG17816,1
futsch,CG42795,1
sta,ND-B14.5A,1
sta,lncRNA:roX1,1
sta,RpL35,1
sta,RpL7A,1
sta,RpL17,1
sta,RpS6,1
sta,CG33181,1
sta,RpS28b,1
sta,Neb-cGP,1
sta,sesB,1
sta,Hsp60A,1
sta,CG11752,1
sta,RpS15Aa,1
sta,RpL37a,1
sta,MagR,1
sta,ND-20,1
sta,UQCR-14,1
sta,Chchd2,1
sta,ND-24,1
sta,ND-18,1
sta,Idh3a,1
sta,RpS10b,1
sta,COX6B,1
sta,RpLP1,1
sta,IA-2,1
sta,RFeSP,1
sta,ND-B17.2,1
sta,RpS21,1
sta,ND-B14.5B,1
sta,ND-PDSW,1
sta,RpL40,1
sta,mRpL27,1
sta,eIF3i,1
sta,ND-13A,1
sta,cype,1
sta,eIF4A,1
sta,COX5B,1
sta,Rack1,1
sta,RpL36A,1
sta,RpS2,1
sta,RpL13,1
sta,RpL7,1
sta,RpS27A,1
sta,Ip259,1
sta,ATPsynG,1
sta,RpL9,1
sta,ND-B22,1
sta,RpL24,1
sta,ND-B17,1
sta,Cyt-c-p,1
sta,CG6115,1
sta,RpS26,1
sta,COX4,1
sta,RpL21,1
sta,RpL5,1
sta,RpL38,1
sta,CG33199,1
sta,Tom7,1
sta,RpL31,1
sta,COX7C,1
sta,RpS11,1
sta,CG3955,1
sta,eIF3m,1
sta,ND-B15,1
sta,CG44242,1
sta,RpS15,1
sta,eEF1Î²,1
sta,RpL18A,1
sta,RpS18,1
sta,ND-B14.7,1
sta,RpL29,1
sta,ND-B12,1
sta,RpS16,1
sta,RpL23,1
sta,CNBP,1
sta,roh,1
sta,levy,1
sta,RpL12,1
sta,RpL39,1
sta,ATPsynF,1
sta,ND-19,1
sta,RpL19,1
sta,lncRNA:CR42862,1
sta,ND-ACP,1
sta,RpL23A,1
sta,RpL8,1
sta,RpL28,1
sta,Fie,1
sta,Cyt-c1,1
sta,RpL18,1
sta,RpL14,1
sta,RpS9,1
sta,ATPsynB,1
sta,ND-13B,1
sta,RpL10Ab,1
sta,eIF3l,1
sta,CG11267,1
sta,CG17672,1
sta,RpS4,1
sta,Mpcp2,1
sta,CG6878,1
sta,UQCR-C2,1
sta,CG7630,1
sta,UQCR-Q,1
sta,RpL26,1
sta,ND-39,1
sta,COX8,1
sta,RpLP0,1
sta,RpL10,1
sta,cpx,1
sta,eIF3f1,1
sta,RpL35A,1
sta,RpL13A,1
sta,Î±Tub84B,1
sta,COX7A,1
sta,RpL34b,1
sta,RpS29,1
sta,Tctp,1
sta,RpS25,1
sta,RpL3,1
sta,RpL24-like,1
sta,COX5A,1
sta,ATPsynE,1
sta,UQCR-C1,1
sta,ATPsynO,1
sta,Mic26-27,1
sta,Mdh2,1
sta,eIF1A,1
sta,RpS20,1
sta,ATPsynCF6,1
sta,RpS3,1
sta,SdhD,1
sta,RpS27,1
sta,RpL27,1
sta,RpL4,1
sta,ATPsynÎ³,1
sta,RpS8,1
sta,RpL32,1
sta,RpS7,1
sta,ATPsynC,1
sta,RpL6,1
sta,eEF1Î±2,1
sta,RpS3A,1
CG32809,csw,1
CG32809,Tlk,1
CG32809,OtopLa,1
CG32809,C3G,1
CG32809,nocte,1
CG32809,Lrp4,1
CG32809,RhoGAPp190,1
CG32809,kis,1
CG32809,Plc21C,1
CG32809,IA-2,1
CG32809,Rbp9,1
CG32809,smog,1
CG32809,CadN,1
CG32809,brat,1
CG32809,Cirl,1
CG32809,brp,1
CG32809,GÎ±o,1
CG32809,AGO1,1
CG32809,Alk,1
CG32809,Glut1,1
CG32809,fax,1
CG32809,CG2993,1
CG32809,CG4467,1
CG32809,CG31140,1
CG32809,RhoGAP100F,1
CG32809,pan,1
CG32809,Tdg,1
CG32809,CG11360,1
CG32809,PlexA,1
Adar,csw,1
Adar,PsGEF,1
Adar,sgg,1
Adar,lncRNA:CR34335,1
Adar,Tlk,1
Adar,dtn,1
Adar,mahe,1
Adar,RpS14a,1
Adar,CG2258,1
Adar,mei-P26,1
Adar,nocte,1
Adar,CG43347,1
Adar,Evi5,1
Adar,mmd,1
Adar,para,1
Adar,RSG7,1
Adar,RpS5a,1
Adar,Sh,1
Adar,Dora,1
Adar,tty,1
Adar,Syt1,1
Adar,Rbp9,1
Adar,Msp300,1
Adar,Hrb27C,1
Adar,Nckx30C,1
Adar,hbt,1
Adar,RpL24,1
Adar,Ca-Î±1D,1
Adar,RpL5,1
Adar,Nipped-A,1
Adar,brp,1
Adar,ths,1
Adar,bic,1
Adar,CG43066,1
Adar,RpL11,1
Adar,kcc,1
Adar,Mid1,1
Adar,CG12605,1
Adar,sif,1
Adar,corn,1
Adar,Ank2,1
Adar,orb2,1
Adar,RpS17,1
Adar,CG42268,1
Adar,Ae2,1
Adar,mub,1
Adar,Ten-m,1
Adar,SPoCk,1
Adar,nAChRÎ±4,1
Adar,RpL15,1
Adar,CG1090,1
Adar,lncRNA:CR44922,1
Adar,ctrip,1
Adar,lap,1
Adar,CG45050,1
Adar,lncRNA:CR45054,1
Adar,CG42795,1
Adar,SelR,1
Adar,l(3)neo38,1
Adar,Ace,1
Adar,kmr,1
Adar,Sap47,1
Adar,Fas1,1
Adar,Syp,1
Adar,AtpÎ±,1
Adar,eIF4EHP,1
Adar,nAChRÎ±1,1
Adar,dsd,1
Adar,RhoGAP100F,1
Adar,pan,1
Adar,anne,1
Adar,NfI,1
Adar,onecut,1
Adar,Cadps,1
Lamtor5,Tom7,1
CG14817,VhaAC39-1,1
CG14817,ND-ASHI,1
CG14817,CG9034,1
CG14817,ATPsynÎ´,1
CG14817,Neb-cGP,1
CG14817,Hsp60A,1
CG14817,mRpS25,1
CG14817,ND-B18,1
CG14817,RpL37a,1
CG14817,MagR,1
CG14817,ND-20,1
CG14817,UQCR-14,1
CG14817,Chchd2,1
CG14817,ND-24,1
CG14817,ND-18,1
CG14817,COX6B,1
CG14817,ND-15,1
CG14817,RFeSP,1
CG14817,ND-B17.2,1
CG14817,ND-PDSW,1
CG14817,mRpL27,1
CG14817,ND-13A,1
CG14817,cype,1
CG14817,ND-51,1
CG14817,COX5B,1
CG14817,Fkbp59,1
CG14817,Ip259,1
CG14817,ATPsynG,1
CG14817,DnaJ-H,1
CG14817,ND-B22,1
CG14817,ND-B17,1
CG14817,SdhB,1
CG14817,Tsp42Ej,1
CG14817,Gapdh1,1
CG14817,Tom7,1
CG14817,ND-B14,1
CG14817,ND-MWFE,1
CG14817,mRpL41,1
CG14817,CG44242,1
CG14817,UQCR-6.4,1
CG14817,EMRE,1
CG14817,ND-B12,1
CG14817,blw,1
CG14817,roh,1
CG14817,levy,1
CG14817,ATPsynF,1
CG14817,ND-19,1
